12831821	1
12831823	1
12831824	1
12831828	1
12831829	1
12831830	1
12831832	1
12831835	1
12831837	1
12831838	1
12831841	1
12831843	1
12831845	1
12831846	1
12831847	1
12831850	1
12831851	1
12831855	1
12831856	1
12831857	1
12831861	1
12831862	1
12831863	1
12831865	1
12831869	1
12831870	1
12831872	1
12834766	1
12834769	1
12834770	1
12834772	1
12834773	1
12834774	1
12834775	1
12834777	1
12834778	1
12834779	1
12834780	1
12834781	1
12834782	5
12834783	5
12834784	5
12834785	5
12834786	1
12834787	1
12835625	1
12835630	1
12835631	1
12835636	1
12835639	1
12835640	1
12835641	1
12835642	1
12835643	1
12835644	1
12835648	1
12835652	1
12835653	1
12835655	1
12835656	1
12835657	1
12835658	1
12835659	1
12835660	1
12835661	1
12835662	1
12835663	1
12835664	1
12835665	1
12835666	1
12835667	1
12835668	1
12835669	1
12835671	1
12835672	1
12835675	1
12835676	1
12835681	1
12835683	1
12835684	1
12835685	1
12835686	1
12835687	1
12835700	1
12835701	1
12835726	1
12835744	1
12835745	1
12835756	1
12835757	1
12835758	1
12835761	1
12835763	1
12835764	1
12835766	1
12835767	1
12835769	1
12835770	1
12835771	1
12835772	1
12835773	1
12835774	1
12835775	1
12835777	1
12835779	1
12835780	1
12835781	1
12835782	1
12835783	1
12835784	1
12835785	1
12835786	1
12835787	1
12835788	1
12835789	1
12835790	1
12835794	1
12835795	1
12835796	1
12835797	1
12835798	1
12835802	1
12835803	1
12835806	1
12835809	1
12835810	1
12835811	1
12835812	1
12835818	1
12835822	1
12835825	1
12835830	1
12835831	1
12835832	1
12835833	1
12835836	1
12835837	1
12835841	1
12835842	1
12835843	1
12835844	1
12835856	1
12835857	1
12835858	1
12835859	1
12835862	1
12835863	1
12835866	1
12835867	1
12835868	1
12835871	1
12963165	1
12963171	1
12963173	1
12963174	1
12963175	1
12963177	1
12963179	1
12963182	1
12963183	1
12963184	1
12963185	1
12963187	1
12963190	1
12963191	1
12963192	1
12963194	1
12963196	1
12963197	1
12963198	1
12963199	1
12963200	1
12963201	1
12963203	1
12963205	1
12963207	1
12963208	1
12963209	1
12963211	1
12963212	1
12963217	1
12963219	1
12963223	1
12963228	1
12963229	1
12963230	1
12963231	1
12963232	1
12963233	1
12963236	1
12963241	1
12963245	1
12963247	1
12963250	1
12963251	1
12963252	1
12963253	1
12963258	1
12963260	1
12963261	1
12963262	1
12963263	1
12963264	1
12963265	1
12963266	1
12963271	1
12963273	1
12963274	1
12963275	1
12963276	1
12963280	1
12963281	1
12963282	1
12963284	1
12963285	1
12963287	1
12963289	1
12963291	1
12963294	1
12963296	1
12963297	1
12963298	1
12963299	1
12963302	1
12963303	1
12963307	1
12963308	1
12963310	1
12963311	1
12963312	1
12963313	1
12963314	1
12963319	1
12963320	1
12963321	1
12963322	1
12963323	1
12963324	1
12963326	1
12963327	1
12963328	1
12963330	1
12963331	1
12963335	1
12963338	1
12963340	1
12963341	1
12963342	1
12963343	1
12963345	1
12963347	1
12963348	1
12963349	1
12963350	1
12963352	1
12963353	1
12963354	1
12963355	1
12963357	1
12963358	1
12963359	1
12963360	1
12963361	1
12963362	1
12963363	1
12963364	1
12963365	1
12963366	1
12963367	1
12963389	1
12963390	1
12963391	1
12963397	1
12963398	1
12963399	1
12963404	1
12963405	1
12963406	1
12963407	1
12963408	1
12963409	1
12963410	1
12963412	1
12963413	1
12963414	1
12963415	1
12963416	1
12963418	1
12963419	1
12963421	1
12963422	1
12963426	1
12963427	1
12963428	1
12963429	1
12963431	1
12963432	1
12963433	1
12963434	1
12963435	1
12963436	1
12963437	1
12963438	1
12963440	1
12963441	1
12963442	1
12963443	1
12963444	1
12963447	1
12963450	1
12963451	1
12963452	1
12963453	1
12963454	1
12963456	1
12963458	1
12963459	1
12963462	1
12963463	1
12963466	1
12963471	1
12963477	1
12963478	1
12963480	1
12963482	1
12963484	1
12963485	1
12963489	1
12963490	1
12963491	1
12963492	1
12963493	1
12963495	1
12963501	1
12963502	1
12963503	1
12963504	1
12963505	1
12963506	1
12963507	1
12963508	1
12963509	1
12963510	1
12963511	1
12963512	1
12963513	1
12963515	1
12963517	1
12963518	1
12963522	1
12963523	1
12963524	1
12963526	1
12963527	1
12963528	1
12963529	1
12963530	1
12963531	1
12963532	1
12963533	1
12963534	1
12963536	1
12963538	1
12963539	1
12963540	1
12963541	1
12963542	1
12963543	1
12963547	1
12963548	1
12963550	1
12963556	1
12963557	1
12963558	1
12963559	1
12963560	1
12963561	1
12963562	1
12963563	1
12963564	1
12963565	1
12963568	1
12963569	1
12963570	1
12963571	1
12963575	1
12963577	1
12963578	1
12963580	1
12963581	1
12963582	1
12963583	1
12963584	1
12963586	1
12963587	1
12963588	1
12963589	1
12963590	1
12963591	1
12963592	1
12963593	1
12963596	1
12963597	1
12963598	1
12963600	1
12963602	1
12963604	1
12963606	1
12963607	1
12963609	1
12963611	1
12963612	1
12963613	1
12963614	1
12963616	1
12963617	1
12963618	1
12963619	1
12963621	1
12963629	1
12963630	1
12963631	1
12963632	1
12963633	1
12963635	1
12963636	1
12963637	1
12963638	1
12963639	1
12963640	1
12963641	1
12963642	1
12963644	1
12963645	1
12963646	1
12963647	1
12963650	1
12963651	1
12963655	1
12963657	1
12963658	1
12963659	1
12963660	1
12963661	1
12963663	1
12963664	1
12963665	1
12963666	1
12963667	1
12963668	1
12963669	1
12963670	1
12963671	1
12963672	1
12963673	1
12963674	1
12963677	1
12963678	1
12963679	1
12963683	1
12963684	1
12963687	1
12963688	1
12963689	1
12963691	1
12963692	1
12963694	1
12963697	1
12963698	1
12963699	1
12963700	1
12963701	1
12963703	1
12963704	1
12963706	1
12963708	1
12963709	1
12963711	1
12963712	1
12963713	1
12963714	1
12963715	1
12963717	1
12963718	1
12963721	1
12963727	1
12963728	1
12963729	1
12963730	1
12963731	1
12963734	1
12963735	1
12963736	1
12963737	1
12963739	1
12963740	1
12963742	1
12963744	1
12963746	1
12963748	1
12963750	1
12963751	1
12963752	1
12963753	1
12963755	1
12963757	1
12963758	1
12963759	1
12963760	1
12963761	1
12963762	1
12963763	1
12963764	1
12963765	1
12963766	1
12963767	1
12963772	1
12963773	1
12963776	1
12963777	1
12963778	1
12963779	1
12963780	1
12963783	1
12963784	1
12963785	1
12963786	1
12963787	1
12963788	1
12963789	1
12963790	1
12963791	1
12963792	1
12963797	1
12963799	1
12963800	1
12963801	1
12963802	1
12963803	1
12963807	1
12963808	1
12963810	1
12963811	1
12963812	1
12963813	1
12963815	1
12963816	1
12963819	1
12963820	1
12963821	1
12963823	1
12963824	1
12963825	1
12963826	1
12963828	1
12963829	1
12963830	1
12963831	1
12963832	1
12963834	1
12963837	1
12963838	1
12963839	1
12963840	1
12963841	1
12963842	1
12963843	1
12963844	1
12963845	1
12963847	1
12963848	1
12963849	1
12963850	1
12963851	1
12963853	1
12963854	1
12963855	1
12963856	1
12963857	1
12963858	1
12963859	1
12963860	1
12963861	1
12963863	1
12963864	1
12963866	1
12963867	1
12963869	1
12963871	1
12963872	1
13148679	1
13148715	1
13148716	1
13148717	1
13148718	1
13148720	1
13148721	1
13148724	1
13148725	1
13148726	1
13148727	5
13148728	5
13148729	1
13148730	1
13148731	1
13148732	1
13148733	1
13148734	1
13148735	1
13148737	1
13148738	1
13148740	1
13148741	1
13148743	1
13148744	1
13148745	1
13148746	1
13148748	1
13148749	1
13148750	1
13148754	1
13148755	1
13148756	1
13148757	1
13148760	1
13148761	1
13148763	1
13148766	1
13148767	1
13148769	1
13148770	1
13148771	1
13148772	1
13148774	1
13148775	1
13148776	1
13148778	1
13148779	1
13148780	1
13148781	1
13148783	1
13148784	1
13148785	1
13148790	1
13148791	1
13148792	1
13148793	1
13148795	1
13148796	1
13148797	1
13148798	1
13148799	1
13148801	1
13148802	1
13148803	1
13148805	1
13148807	1
13148808	1
13148809	1
13148810	1
13148814	1
13148815	1
13148816	1
13148817	1
13148821	1
13148823	1
13148824	1
13148826	1
13148827	1
13148829	1
13148830	1
13148832	1
13148833	1
13148834	1
13148835	1
13148836	1
13148837	1
13148838	1
13148839	1
13148840	1
13148841	1
13148843	1
13148844	1
13148847	1
13148848	1
13148849	1
13148850	1
13148853	1
13148854	1
13148856	1
13148857	1
13148858	1
13148859	1
13148860	1
13148861	1
13148863	1
13148864	1
13148865	1
13148866	1
13148870	1
13148871	1
13148872	1
13148873	1
13148874	1
13148875	1
13148876	1
13148877	1
13148878	1
13148880	1
13148882	1
13148883	1
13148884	1
13148885	1
13148886	1
13148888	1
13148890	1
13148891	1
13148896	1
13148897	1
13148898	1
13148900	1
13148902	1
13148904	1
13148905	1
13148906	1
13148907	1
13148908	1
13148909	1
13148910	1
13148911	1
13148913	1
13148917	1
13148918	1
13148919	1
13148920	1
13148921	1
13148922	1
13148923	1
13148925	1
13148928	1
13148930	1
13148931	1
13148932	1
13148934	1
13148936	1
13148937	1
13148939	1
13148940	1
13148941	1
13148943	1
13148944	1
13148948	1
13148949	1
13148951	1
13148952	1
13148953	1
13148954	1
13148955	1
13148956	1
13148957	1
13148961	1
13148962	1
13148963	1
13148964	1
13148965	1
13148970	1
13148972	1
13148974	1
13148975	1
13148977	1
13148978	1
13148979	1
13148980	1
13148981	1
13148983	1
13148987	1
13148988	1
13148989	1
13148990	1
13148991	1
13148992	1
13148993	1
13148995	1
13148996	1
13148997	1
13148998	1
13148999	1
13149001	1
13149002	1
13149004	1
13149008	1
13149009	1
13149010	1
13149011	1
13149015	1
13149016	1
13149018	1
13149021	1
13149023	1
13149025	1
13149026	1
13149027	1
13149031	1
13149033	1
13149034	1
13149035	1
13149036	1
13149038	1
13149039	1
13149040	1
13149041	1
13149042	1
13149043	1
13149044	1
13149047	1
13149048	1
13149050	1
13149051	1
13149058	1
13149059	1
13149060	1
13149062	1
13149063	1
13149066	1
13149068	1
13149070	1
13149071	1
13149073	1
13149074	1
13149077	1
13149078	1
13149079	1
13149081	1
13149082	1
13149083	1
13149084	1
13149087	1
13149088	1
13149102	1
13149103	1
13149104	1
13149107	1
13149109	1
13149110	1
13149111	1
13149112	1
13149115	1
13149117	1
13149120	1
13149122	1
13149124	1
13149125	1
13149126	1
13149129	1
13149130	1
13149131	1
13149132	1
13149133	1
13149134	1
13149135	1
13149136	1
13149137	1
13149140	1
13149141	1
13149304	1
13149307	1
13149308	1
13149309	1
13149310	1
13149313	1
13149314	1
13149315	1
13149316	1
13149318	1
13149319	1
13149320	1
13149321	1
13149322	1
13149323	1
13149324	1
13149326	1
13149327	1
13149330	1
13149332	1
13149333	1
13149335	1
13149336	1
13149338	1
13149339	1
13149342	1
13149344	1
13149347	1
13149348	1
13149349	1
13149350	1
13149352	1
13149353	1
13149354	1
13149355	1
13149356	1
13149358	1
13149359	1
13149362	1
13149363	1
13149364	1
13149365	1
13149366	1
13149368	1
13149369	1
13149370	1
13149371	1
13149372	1
13149373	1
13149377	1
13149378	1
13149379	1
13149380	1
13149381	1
13149382	1
13149383	1
13149384	1
13149385	1
13149387	1
13149388	1
13149389	1
13149393	1
13149394	1
13149395	1
13149396	1
13149399	1
13149400	1
13149403	1
13149404	1
13149405	1
13149406	1
13149407	1
13149408	1
13149412	1
13149415	1
13149419	1
13149421	1
13149423	1
13149424	1
13149427	1
13149428	1
13149430	1
13149431	1
13149433	1
13149434	1
13149437	1
13149438	1
13149439	1
13149440	1
13149442	1
13149443	1
13149445	1
13149446	1
13149448	1
13149449	1
13149451	1
13149452	1
13149453	1
13149455	1
13149456	1
13149458	1
13149459	1
13149460	1
13149461	1
13149462	1
13149463	1
13149464	1
13149465	1
13149466	1
13149467	1
13149468	1
13149469	1
13149470	1
13149471	1
13149472	1
13149475	1
13149476	1
13149477	1
13149478	1
13149480	1
13149481	1
13149482	1
13149483	1
13149484	1
13149485	1
13149486	1
13149488	1
13149489	1
13149490	1
13149491	1
13149494	1
13149495	1
13149496	1
13149502	1
13149503	1
13149504	1
13149505	1
13149506	1
13149507	1
13149508	1
13149510	1
13149511	1
13149512	1
13149513	1
13149514	1
13149515	1
13149517	1
13149518	1
13149519	1
13149520	1
13149521	1
13149523	1
13149524	1
13149525	1
13149526	1
13149527	1
13149528	1
13149529	1
13149540	1
13149541	1
13149632	1
13149633	1
13149651	1
13149652	1
13149653	1
13149655	1
13149656	1
13149657	1
13149658	1
13149660	1
13149661	1
13149662	1
13149663	1
13169618	1
13169620	1
13169621	1
13169622	1
13169626	1
13169627	1
13169628	1
13169629	1
13169631	1
13169632	1
13169635	1
13169636	1
13169637	1
13169638	1
13169639	1
13169640	1
13169641	1
13169642	1
13169643	1
13169644	1
13169645	1
13169648	1
13169649	1
13169650	1
13169651	1
13169652	1
13169653	1
13169656	1
13169657	1
13169658	1
13169659	1
13169661	1
13169662	1
13169664	1
13169665	1
13169669	1
13169670	1
13169671	1
13169672	1
13169674	1
13169676	1
13169678	1
13169679	1
13169680	1
13169681	1
13169683	1
13169684	1
13169685	1
13169686	1
13169688	1
13169693	1
13169694	1
13169695	1
13169696	1
13169697	1
13169699	1
13169700	1
13169701	1
13169702	1
13169706	1
13169707	1
13169708	1
13169709	1
13169710	1
13169714	1
13169716	1
13169717	1
13169718	1
13169719	1
13169720	1
13169721	1
13169725	1
13169726	1
13169727	1
13169730	1
13169731	1
13169732	1
13169733	1
13169734	1
13169737	1
13169738	1
13169741	1
13169742	1
13169743	1
13169744	1
13169745	1
13169746	1
13169747	1
13169748	1
13169750	1
13169752	1
13169753	1
13169754	1
13169755	1
13169757	1
13169759	1
13169760	1
13169761	1
13169762	1
13169764	1
13169765	1
13169768	1
13169769	1
13169770	1
13169772	1
13169773	1
13169776	1
13169777	1
13169779	1
13169780	1
13169783	1
13169784	1
13169785	1
13169786	1
13169787	1
13169788	1
13169789	1
13169792	1
13169793	1
13169795	1
13169796	1
13169797	1
13169800	1
13169801	1
13169802	1
13169803	1
13169806	1
13169809	1
13169811	1
13169813	1
13169814	1
13169815	1
13169817	1
13169822	1
13169823	1
13169825	1
13169826	1
13169829	1
13169830	1
13169834	1
13169835	1
13169837	1
13169838	1
13169839	1
13169840	1
13169841	1
13169843	1
13169844	1
13169846	1
13169848	1
13169849	1
13169851	1
13169852	1
13169853	1
13169854	1
13169855	1
13169856	1
13169858	1
13169859	1
13169861	1
13169864	1
13169865	1
13169866	1
13169867	1
13169870	1
13169872	1
13169873	1
13169874	1
13169876	1
13169877	1
13169878	1
13169880	1
13169881	1
13169882	1
13169887	1
13169888	1
13169889	1
13169890	1
13169891	1
13169893	1
13169894	1
13169895	1
13169896	1
13169897	1
13169899	1
13169900	1
13169901	1
13169903	1
13169904	1
13169905	1
13169906	1
13169907	1
13169908	1
13169909	1
13169910	1
13169911	1
13169912	1
13169913	1
13169914	1
13169916	1
13169917	1
13169918	1
13169919	1
13169920	1
13169921	1
13169922	1
13169924	1
13169925	1
13169926	1
13169927	1
13169928	1
13169929	1
13169931	1
13169933	1
13169934	1
13169935	1
13169936	1
13169938	1
13169939	1
13169943	1
13169946	1
13169948	1
13169949	1
13169951	1
13169955	1
13169956	1
13169959	1
13169962	1
13169963	1
13169964	1
13169965	1
13169966	1
13169968	1
13169969	1
13169972	1
13169973	1
13169974	1
13169976	1
13169978	1
13169979	1
13169980	1
13169981	1
13169983	1
13169984	1
13169985	1
13169986	1
13169990	1
13169991	1
13169992	1
13169995	1
13169997	1
13169998	1
13170000	1
13170001	1
13170002	1
13170005	1
13170007	1
13170008	1
13170011	1
13170012	1
13170015	1
13170018	1
13170019	1
13170020	1
13170024	1
13170025	1
13170026	1
13170030	1
13170031	1
13170032	1
13170033	1
13170034	1
13170036	1
13170037	1
13170038	1
13170039	1
13170040	1
13170041	1
13170042	1
13170043	1
13170044	1
13170045	1
13170046	1
13170047	1
13170048	1
13170050	1
13170052	1
13170053	1
13170055	1
13170056	1
13170057	1
13170059	1
13170060	1
13170061	1
13170064	1
13170066	1
13170067	1
13170068	1
13170069	1
13170070	1
13170072	1
13170073	1
13170074	1
13170077	1
13170079	1
13170081	1
13170082	1
13170083	1
13170086	1
13170087	1
13170089	1
13170091	1
13170094	1
13170097	1
13170100	1
13170101	1
13170102	1
13170103	1
13170104	1
13170106	1
13170107	1
13170108	1
13170109	1
13170110	1
13170111	1
13170114	1
13170115	1
13170116	1
13170117	1
13170118	1
13170119	1
13170120	1
13170121	1
13170122	1
13170128	1
13170129	1
13170132	1
13170136	1
13170137	1
13170138	1
13170139	1
13170140	1
13170141	1
13170143	1
13170144	1
13170145	1
13170146	1
13170147	1
13170148	1
13170149	1
13170150	1
13170151	1
13170154	1
13170156	1
13170162	1
13170163	1
13170164	1
13170165	1
13170166	1
13170171	1
13170172	1
13170173	1
13170174	1
13170175	1
13170176	1
13170177	1
13170178	1
13170179	1
13170180	1
13170181	1
13170182	1
13170183	1
13170184	1
13170186	1
13170188	1
13170198	1
13170202	1
13170203	1
13170204	1
13170208	1
13170209	1
13170213	1
13170214	1
13170215	1
13170216	1
13170220	1
13170221	1
13170222	1
13170223	1
13170224	1
13170225	1
13170226	1
13170227	1
13170228	1
13170229	1
13170230	1
13170231	1
13170233	1
13170234	1
13170235	1
13170239	1
13170240	1
13170241	1
13170244	1
13170248	1
13170249	1
13170250	1
13170251	1
13170253	1
13170254	1
13170255	1
13170256	1
13170257	1
13170259	1
13170261	1
13170262	1
13170263	1
13170264	1
13170266	1
13170268	1
13170269	1
13170271	1
13170273	1
13170274	1
13170275	1
13170276	1
13170278	1
13170279	1
13170280	1
13170283	1
13170284	1
13170285	1
13170286	1
13170289	1
13170294	1
13170295	1
13170296	1
13170298	1
13170300	1
13170301	1
13170302	1
13170303	1
13170304	1
13170305	1
13170306	1
13170308	1
13170309	1
13170311	1
13170312	1
13170317	1
13170319	1
13170320	1
13170321	1
13170322	1
13170323	1
13170324	1
13170325	1
13170326	1
13170327	1
13170463	1
13170464	1
13170465	1
13170466	1
13170467	1
13170468	1
13170470	1
13170472	1
13170475	1
13170476	1
13170477	1
13170479	1
13170480	1
13170481	1
13170486	1
13170487	1
13236488	1
13236489	1
13236490	1
13236491	1
13236492	1
13236493	1
13236494	1
13236495	1
13236497	1
13236498	1
13236501	1
13236502	1
13236503	1
13236504	1
13236506	1
13236508	1
13236509	1
13236510	1
13236512	1
13236513	1
13236515	1
13236519	1
13236520	1
13236521	1
13236522	1
13236523	1
13236524	1
13236525	1
13236526	1
13236527	1
13236529	1
13236530	1
13236531	1
13236532	1
13236533	1
13236535	1
13236537	1
13236538	1
13236539	1
13236540	1
13236542	1
13236543	1
13236544	1
13236545	1
13236546	1
13236547	1
13236548	1
13236549	1
13236550	1
13236551	1
13236552	1
13236553	1
13236554	1
13236555	1
13236556	1
13236557	1
13236558	1
13236559	1
13236560	1
13236562	1
13236563	1
13236565	1
13236567	1
13236568	1
13236572	1
13236573	1
13236574	1
13236575	1
13236576	1
13236578	1
13236579	1
13236580	1
13236581	1
13236582	1
13236583	1
13236584	1
13236585	1
13236587	1
13236595	1
13236598	1
13236599	1
13236600	1
13236601	1
13236602	1
13236603	1
13236604	1
13236605	1
13236606	1
13236607	1
13236608	1
13236609	1
13236611	1
13236612	1
13236614	1
13236616	1
13236617	1
13236619	1
13236620	1
13236621	1
13236622	1
13236623	1
13236624	1
13236626	1
13236628	1
13236629	1
13236633	1
13236634	1
13236635	1
13236637	1
13236638	1
13236639	1
13236641	1
13236642	1
13236643	1
13236644	1
13236645	1
13236646	1
13236647	1
13236648	1
13236649	1
13236650	1
13236652	1
13236654	1
13236656	1
13236657	1
13236658	1
13236660	1
13236661	1
13236662	1
13236664	1
13236667	1
13236668	1
13236673	1
13236674	1
13236675	1
13236676	1
13236677	1
13236678	1
13236679	1
13236680	1
13236682	1
13236683	1
13236684	1
13236685	1
13236687	1
13236689	1
13236690	1
13236691	1
13236692	1
13236693	1
13236694	1
13236695	1
13236697	1
13236698	1
13236699	1
13236700	1
13236701	1
13236702	1
13236703	1
13236704	1
13236705	1
13236706	1
13236707	1
13236708	1
13236710	1
13236711	1
13236712	1
13236713	1
13236715	1
13236716	1
13236717	1
13236720	1
13236721	1
13236722	1
13236724	1
13236725	1
13236726	1
13236730	1
13236733	1
13236734	1
13236736	1
13236737	1
13236738	1
13236739	1
13236742	1
13236743	1
13236745	1
13236747	1
13236748	1
13236756	1
13236758	1
13236759	1
13236761	1
13236763	1
13236765	1
13236766	1
13236767	1
13236768	1
13236770	1
13236772	1
13236773	1
13236774	1
13236776	1
13236777	1
13236778	1
13236779	1
13236780	1
13236781	1
13236783	1
13236787	1
13236788	1
13236790	1
13236792	1
13236793	1
13236979	1
13236980	1
13236981	1
13236982	1
13236987	1
13236989	1
13236990	1
13236991	1
13236992	1
13237358	1
13237359	1
13237360	1
13237361	1
13237362	1
13237363	1
13237364	1
13237365	1
13237367	1
13237368	1
13237370	1
13237371	1
13237372	1
13237373	1
13237376	1
13237377	1
13237379	1
13237380	1
13237382	1
13237383	1
13237384	1
13237385	1
13237386	1
13237387	1
13237388	1
13237389	1
13237390	1
13237391	1
13237392	1
13237395	1
13237396	1
13237398	1
13237399	1
13237400	1
13237401	1
13237402	1
13237403	1
13237404	1
13237405	1
13237406	1
13237407	1
13237408	1
13237409	1
13237410	1
13237411	1
13237412	1
13237413	1
13237414	1
13237439	1
13237440	1
13237441	1
13237442	1
13346040	1
13346041	1
13346042	1
13346044	1
13346045	1
13346046	1
13346047	1
13346048	1
13346049	1
13346053	1
13346055	1
13346057	1
13346060	1
13346067	1
13346069	1
13346074	1
13346079	1
13346081	1
13346083	1
13346085	1
13346087	1
13346090	1
13346101	1
13346102	1
13346103	1
13346104	1
13346105	1
13346109	1
13346110	1
13346111	1
13346112	1
13346113	1
13346114	1
13346118	1
13346119	1
13346120	1
13346121	1
13346122	1
13346126	1
13346128	1
13346129	1
13346130	1
13346131	1
13346133	1
13346136	1
13346137	1
13346140	1
13346141	1
13346143	1
13346146	1
13346147	1
13346150	1
13346151	1
13346152	1
13346153	1
13346154	1
13346155	1
13346156	1
13346157	1
13346158	1
13346159	1
13346163	1
13346164	1
13346165	1
13346166	1
13346169	1
13346170	1
13346173	1
13346175	1
13346176	1
13346177	1
13346178	1
13346179	1
13346180	1
13346181	1
13346182	1
13346183	1
13346187	1
13346188	1
13346189	1
13346192	1
13346193	1
13346194	1
13346195	1
13346196	1
13346197	1
13346198	1
13346199	1
13346200	1
13346204	1
13346205	1
13346206	1
13346207	1
13346208	1
13346212	1
13346213	1
13346217	1
13346218	1
13346219	1
13346220	1
13346221	1
13346222	1
13346225	1
13346228	1
13346230	1
13346234	1
13346235	1
13346237	1
13346242	1
13346247	1
13346248	1
13346249	1
13346250	1
13346251	1
13346252	1
13346254	1
13346255	1
13346256	1
13346257	1
13346258	1
13346259	1
13346260	1
13346266	1
13346268	1
13346269	1
13346270	1
13346271	1
13346274	1
13346277	1
13346278	1
13346279	1
13346280	1
13346281	1
13346284	1
13346285	1
13346287	1
13346288	5
13346289	5
13346290	5
13346291	5
13346292	5
13346295	5
13346296	5
13346298	5
13346299	5
13346301	5
13346302	5
13346303	5
13346304	5
13346305	5
13346306	5
13346307	5
13346308	5
13346309	5
13346311	5
13421490	1
13421491	1
13421493	1
13421494	1
13421495	1
13421496	1
13421497	1
13421498	1
13421502	1
13421503	1
13421504	1
13421506	1
13421508	1
13421509	1
13421510	1
13421511	1
13421514	1
13421515	1
13421520	4
13421525	4
13421526	4
13421729	6
13421730	6
13421731	6
13421735	1
13421736	1
13421738	1
13421739	5
13421741	5
13421742	5
13421764	6
13421771	6
13421772	6
13421778	6
13421781	1
13421782	1
13421787	5
13421788	5
13421801	1
13421803	6
13421804	6
13421805	6
13421806	6
13421809	1
13421813	5
13421814	5
13421815	5
13421816	5
13421817	1
13421818	1
13421820	1
13421821	1
13421822	1
13421835	1
13421836	1
13421838	5
13421850	5
13421859	1
13421879	1
13421880	1
13421881	1
13421882	1
13421883	1
13421884	1
13421885	1
13421886	1
13421887	1
13421888	1
13421889	1
13421890	1
13421919	1
13421921	1
13421922	1
13421923	5
13421924	5
13421925	1
13421929	5
13421930	5
13421931	5
13421932	5
13421933	5
13421934	5
13421938	5
13421943	1
13421944	1
13421945	1
13421946	1
13421948	6
13421949	6
13421959	1
13421960	1
13421962	1
13421963	5
13421971	5
13421972	5
13421973	5
13421974	5
13421981	5
13421982	5
13422006	5
13422009	5
13422010	5
13422011	1
13426268	1
13426272	1
13426273	1
13426275	1
13426276	1
13426278	1
13426279	1
13426280	1
13426281	1
13426283	1
13426284	1
13426287	1
13426288	1
13426289	1
13426291	1
13426292	1
13426293	1
13426294	1
13426296	1
13426297	1
13426298	1
13426299	1
13426300	1
13426301	1
13426303	1
13426305	1
13426306	1
13426307	1
13426308	1
13426312	1
13426313	1
13426315	1
13426316	1
13426317	1
13426320	1
13426321	1
13426324	1
13426325	1
13426326	1
13426328	1
13426329	1
13426330	1
13426332	1
13426333	1
13426334	1
13426335	1
13426338	1
13426343	1
13426345	1
13426346	1
13426347	1
13426349	1
13426351	1
13426352	1
13426354	1
13426356	1
13426357	1
13426358	1
13426359	1
13426361	1
13426362	1
13426368	1
13426369	1
13426371	1
13426372	1
